종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE
000250,2021.0,4.0,968352800.0,168920000000.0,54019011086.0,-15293087301.0,167275000000.0,-10360886456.0,250301000000.0,343948000000.0,93647148966.0,0.044,1016881505368.94,-0.063
000490,2021.0,4.0,1695362990.0,688216000000.0,691724000000.0,38206130770.0,1179190000000.0,34671963023.0,385905000000.0,1260640000000.0,874735000000.0,0.033,256464987598.312,-0.001
000590,2021.0,4.0,1284473000.0,189086000000.0,29190455516.0,19647701659.0,159018000000.0,21065820782.0,312196000000.0,353717000000.0,41521127951.0,0.019,74002291199.2062,-0.012
000850,2021.0,4.0,1650000000.0,158182000000.0,64984358745.0,3322539254.0,203972000000.0,9313607545.0,308349000000.0,425437000000.0,117088000000.0,0.021,75350037577.1428,-0.054
000950,2021.0,4.0,0.0,280691000000.0,214720000000.0,7360077995.0,133745000000.0,159907246.0,144025000000.0,383313000000.0,239288000000.0,0.025,67535962132.5056,-0.02
001080,2021.0,4.0,597357860.0,153484000000.0,21015970113.0,1256042111.0,196124000000.0,865459841.0,233063000000.0,258242000000.0,25179106999.0,0.031,95657484525.1849,0.073
001130,2021.0,4.0,3290448000.0,683850000000.0,380129000000.0,24960181509.0,1111340000000.0,87295095400.0,880618000000.0,1321600000000.0,440980000000.0,0.024,261105188864.0,-0.056
001340,2021.0,4.0,2207455350.0,54693662983.0,125477000000.0,17929801315.0,191118000000.0,14896324686.0,189537000000.0,359208000000.0,169672000000.0,0.039,231778893193.846,-0.14
001790,2021.0,4.0,8055538000.0,572478000000.0,423334000000.0,42051836000.0,1261350000000.0,20190982000.0,511199000000.0,1182290000000.0,671091000000.0,0.031,270883715700.053,-0.084
001800,2021.0,4.0,43679713050.0,1277240000000.0,641044000000.0,315697000000.0,2415060000000.0,225328000000.0,3870850000000.0,4961790000000.0,1090940000000.0,0.022,999194735723.276,-0.031
002020,2021.0,4.0,9499570600.0,1422820000000.0,2046790000000.0,332198000000.0,5410410000000.0,156795000000.0,987872000000.0,3966280000000.0,2978410000000.0,0.034,417303527424.0,-0.193
002030,2021.0,4.0,9309392476.0,800688000000.0,482831000000.0,228866000000.0,1846500000000.0,201245000000.0,1716220000000.0,3115270000000.0,1399050000000.0,0.034,273408502442.667,-0.054
002230,2021.0,4.0,1323625725.0,94536175825.0,15749470965.0,1291468850.0,57639776340.0,6371728682.0,141019000000.0,163849000000.0,22829806966.0,0.035,99371555568.0,0.085
002320,2021.0,4.0,9288575600.0,702239000000.0,865859000000.0,99432891702.0,2504130000000.0,161833000000.0,1373970000000.0,3877620000000.0,2503650000000.0,0.025,449923654381.684,-0.194
002450,2021.0,4.0,4176369650.0,273862000000.0,207632000000.0,33347125728.0,295428000000.0,23763505157.0,253911000000.0,585305000000.0,331394000000.0,0.025,165218918852.597,0.012
002710,2021.0,4.0,493112315.0,201980000000.0,138686000000.0,25597715868.0,536651000000.0,28723275024.0,155229000000.0,366997000000.0,211767000000.0,0.047,253748605873.231,-0.096
002840,2021.0,4.0,28473500000.0,171562000000.0,46649328264.0,57154754665.0,359795000000.0,57743051692.0,295987000000.0,372414000000.0,76426655424.0,0.019,966623578218.72,-0.052
002870,2021.0,4.0,1385319000.0,73678457933.0,3833076079.0,-3965236682.0,25902411942.0,-10029697338.0,89381578676.0,93873256481.0,4491677805.0,0.05,77433552896.0,-0.119
002920,2021.0,4.0,3797700000.0,176816000000.0,51948801133.0,7459015090.0,276392000000.0,10346413405.0,305114000000.0,409968000000.0,104854000000.0,0.024,82902313224.5742,-0.098
003010,2021.0,4.0,1289798760.0,115179000000.0,80216582203.0,9063861690.0,206356000000.0,4900986362.0,101983000000.0,194738000000.0,92754854849.0,0.038,72589811783.4834,-0.09
003080,2021.0,4.0,2626587735.0,90108115517.0,26951186263.0,1038402940.0,57675736223.0,1280616310.0,135732000000.0,172157000000.0,36424835178.0,0.029,79679569920.0,-0.079
003200,2021.0,4.0,3521711240.0,485317000000.0,179411000000.0,60970489628.0,601029000000.0,64210377493.0,794295000000.0,1044000000000.0,249710000000.0,0.03,249096027006.197,-0.137
003610,2021.0,4.0,1353837065.0,175106000000.0,48511604415.0,6354469456.0,130973000000.0,7444411735.0,199798000000.0,257080000000.0,57282434832.0,0.043,111497610829.809,-0.027
003650,2021.0,4.0,3177255900.0,260426000000.0,39162450696.0,35450218335.0,406293000000.0,33138438882.0,301982000000.0,347597000000.0,45615051049.0,0.022,137434118265.689,0.014
003670,2021.0,4.0,18463598860.0,2084230000000.0,634650000000.0,121676000000.0,1989540000000.0,133762000000.0,2438430000000.0,3922480000000.0,1484050000000.0,0.038,11154693089258.6,-0.109
003780,2021.0,4.0,2275000000.0,30823446264.0,20437487365.0,6846185155.0,76350428633.0,6197904311.0,47470145140.0,77871277995.0,30401132855.0,0.048,108810043392.0,0.467
003960,2021.0,4.0,1470752650.0,525061000000.0,523256000000.0,102255000000.0,1813690000000.0,66562485727.0,519013000000.0,1139790000000.0,620773000000.0,0.04,231402891021.017,-0.107
004080,2021.0,4.0,1904954100.0,54012998863.0,36155746010.0,13042805671.0,126853000000.0,13449679792.0,101417000000.0,138612000000.0,37195201135.0,0.026,153424854299.759,-0.028
004100,2021.0,4.0,215119300.0,197986000000.0,272343000000.0,-750631406.0,463046000000.0,-12264951851.0,92373527769.0,447684000000.0,355310000000.0,0.051,48994499716.2509,-0.355
004150,2021.0,4.0,5317346000.0,165347000000.0,88405199000.0,18378267000.0,413644000000.0,23608616000.0,549264000000.0,653697000000.0,104432000000.0,0.022,149130444800.0,-0.108
004890,2021.0,4.0,3898927800.0,314196000000.0,61940984079.0,42048806893.0,464419000000.0,43781037304.0,402037000000.0,473765000000.0,71727779886.0,0.025,361357049856.0,0.082
005010,2021.0,4.0,1332549800.0,411931000000.0,175551000000.0,63214154152.0,616506000000.0,37987133196.0,626400000000.0,951921000000.0,325521000000.0,0.043,148824262830.271,-0.13
005360,2021.0,4.0,1329411490.0,112261000000.0,64517529597.0,5064131360.0,132236000000.0,15736000491.0,104547000000.0,202508000000.0,97960468698.0,0.031,87400046636.5217,-0.084
005720,2021.0,4.0,11051414660.0,1645490000000.0,1152900000000.0,33579042980.0,2403880000000.0,29421638925.0,2116800000000.0,4572290000000.0,2455500000000.0,0.022,244160437488.417,-0.107
005860,2021.0,4.0,985092125.0,106060000000.0,95055033320.0,13619069878.0,355784000000.0,7361494601.0,69411232452.0,175091000000.0,105680000000.0,0.039,76443171099.5692,-0.072
005960,2021.0,4.0,20641918100.0,781568000000.0,410708000000.0,61251228945.0,1144870000000.0,116473000000.0,559654000000.0,1262000000000.0,702346000000.0,0.027,335457923596.401,0.016
006650,2021.0,4.0,18528300000.0,970576000000.0,307503000000.0,179414000000.0,2514850000000.0,149936000000.0,2029130000000.0,2478870000000.0,449739000000.0,0.035,1189499450671.51,-0.058
006880,2021.0,4.0,1119738800.0,35559458848.0,54138908717.0,6867678554.0,186444000000.0,7466832569.0,95283806748.0,248190000000.0,152906000000.0,0.028,61391695777.6584,0.013
007070,2021.0,4.0,69300000000.0,1183930000000.0,2055200000000.0,208469000000.0,9765700000000.0,801276000000.0,4414390000000.0,9455970000000.0,5041590000000.0,0.019,3183426265467.76,-0.083
007160,2021.0,4.0,989000000.0,320684000000.0,384178000000.0,49237466179.0,590394000000.0,55325013372.0,565748000000.0,1113860000000.0,548108000000.0,0.033,236750039044.312,-0.066
007210,2021.0,4.0,893413261.0,207560000000.0,157777000000.0,8544877436.0,471429000000.0,-1495002759.0,290312000000.0,505440000000.0,215129000000.0,0.047,268412160890.654,-0.086
007540,2021.0,4.0,905128410.0,210015000000.0,84585810454.0,21904156438.0,348963000000.0,22972218582.0,313410000000.0,442738000000.0,129328000000.0,0.021,122652913519.094,-0.106
007590,2021.0,4.0,4243505950.0,154286000000.0,45411672552.0,8197671412.0,134066000000.0,7006595602.0,147115000000.0,204467000000.0,57352105712.0,0.02,98999772368.2228,-0.054
007610,2021.0,4.0,89345095.0,37498185313.0,75603962230.0,-23452460106.0,69200326702.0,-31435580690.0,57265499137.0,146217000000.0,88951575810.0,0.057,64620016768.9052,-0.385
007700,2021.0,4.0,15320104000.0,683167000000.0,573601000000.0,223050000000.0,727126000000.0,2017970000000.0,2314340000000.0,2912300000000.0,597968000000.0,0.049,1302509024837.44,-0.105
007770,2021.0,4.0,175500000.0,77687745515.0,44776545965.0,501512270.0,113928000000.0,22693567843.0,113057000000.0,161473000000.0,48415600476.0,0.065,56160003542.1384,-0.227
007980,2021.0,4.0,29250000.0,407148000000.0,325063000000.0,1375375954.0,892928000000.0,-14021095778.0,164857000000.0,764952000000.0,600094000000.0,0.05,116054206844.602,-0.301
008250,2021.0,4.0,2137905400.0,116595000000.0,150433000000.0,32135868698.0,276830000000.0,11662013066.0,189839000000.0,419293000000.0,229454000000.0,0.036,125407604379.826,-0.199
008370,2021.0,4.0,1784444480.0,51727237264.0,9658064577.0,3932778355.0,88917969888.0,5190248692.0,81414758872.0,93898946926.0,12484188054.0,0.073,63720007622.5794,-0.35
008500,2021.0,4.0,0.0,18660557218.0,20274043376.0,-8101857506.0,31793219989.0,-7453592445.0,18570946601.0,41344989977.0,22774043376.0,0.07,43679991540.3796,0.574
009070,2021.0,4.0,1506884110.0,158169000000.0,135400000000.0,29603505899.0,694738000000.0,21324908411.0,229089000000.0,532345000000.0,303256000000.0,0.048,186600034284.402,-0.016
009140,2021.0,4.0,325346750.0,49553740456.0,5027688473.0,1998761089.0,27390668647.0,3699859217.0,59596834007.0,65884752780.0,6287918773.0,0.049,57805383705.779,0.307
009160,2021.0,4.0,3467269925.0,542192000000.0,331371000000.0,106402000000.0,613013000000.0,90832862627.0,546662000000.0,903230000000.0,356567000000.0,0.051,419403282211.446,-0.284
009620,2021.0,4.0,825399600.0,172953000000.0,198360000000.0,14591971502.0,356025000000.0,1874760142.0,54078695170.0,330137000000.0,276058000000.0,0.063,76084999099.2971,-0.14
009780,2021.0,4.0,1056000000.0,92984936433.0,59817861979.0,21271230007.0,162049000000.0,15388488221.0,115719000000.0,184760000000.0,69040862445.0,0.028,104368087040.0,-0.106
010040,2021.0,4.0,781572120.0,124633000000.0,66572836926.0,8589133409.0,271738000000.0,5684425508.0,253862000000.0,357948000000.0,104086000000.0,0.032,144761279705.036,-0.209
010100,2021.0,4.0,1522521000.0,401697000000.0,406547000000.0,26202053084.0,1003930000000.0,19748626389.0,262600000000.0,699352000000.0,436752000000.0,0.028,81607072128.9624,-0.115
010240,2021.0,4.0,2078979300.0,70076618668.0,21278764432.0,13835638959.0,141814000000.0,11862720124.0,85917282836.0,118380000000.0,32462825927.0,0.035,95500818444.7205,-0.137
010420,2021.0,4.0,512325300.0,73580387560.0,53430500556.0,4551324744.0,262943000000.0,3603360985.0,50043758471.0,109711000000.0,59666914830.0,0.034,40678623629.3731,-0.125
011200,2021.0,4.0,0.0,8768020000000.0,2524660000000.0,7377520000000.0,13794100000000.0,5337150000000.0,10358300000000.0,17876100000000.0,7517810000000.0,0.046,18535174758430.0,-0.095
011700,2021.0,4.0,1077508285.0,69346208888.0,10890433469.0,5160637787.0,54365248586.0,4087463832.0,86062568180.0,101149000000.0,15086453977.0,0.067,118103980452.17,0.015
012200,2021.0,4.0,1197140995.0,151757000000.0,91885377656.0,1796805693.0,392291000000.0,-6211393819.0,183228000000.0,285053000000.0,101825000000.0,0.029,66903001506.9298,-0.139
012320,2021.0,4.0,1101214500.0,232298000000.0,61146241941.0,13892102477.0,298461000000.0,13891393231.0,439753000000.0,577693000000.0,137940000000.0,0.022,83603561004.4267,-0.09
012610,2021.0,4.0,2058838250.0,325579000000.0,269212000000.0,28354678017.0,403326000000.0,27210074941.0,251870000000.0,579492000000.0,327623000000.0,0.029,288817665188.383,-0.074
013120,2021.0,4.0,16799498500.0,1190460000000.0,120265000000.0,97320806212.0,417402000000.0,72593429457.0,957295000000.0,1213360000000.0,256065000000.0,0.027,484914581777.067,-0.081
013570,2021.0,4.0,3961067360.0,533996000000.0,301093000000.0,46788190051.0,998350000000.0,11599269198.0,498126000000.0,859973000000.0,361847000000.0,0.042,172130320384.0,0.323
014440,2021.0,4.0,1462500000.0,76244763513.0,24608961599.0,5919229106.0,99741752888.0,3501714002.0,155212000000.0,179898000000.0,24685849929.0,0.037,88499986914.4281,0.087
014530,2021.0,4.0,4713548000.0,145899000000.0,112209000000.0,20485805841.0,964832000000.0,11007701446.0,182083000000.0,321935000000.0,139852000000.0,0.032,137734160066.89,-0.193
014790,2021.0,4.0,28466963736.0,778189000000.0,650867000000.0,78587300029.0,1475300000000.0,99926469194.0,416526000000.0,1521350000000.0,1104830000000.0,0.034,204436335562.105,-0.078
014820,2021.0,4.0,15446660379.0,638499000000.0,514874000000.0,89997435703.0,1250880000000.0,48134726054.0,665372000000.0,1492010000000.0,826642000000.0,0.048,1484353745702.17,-0.147
014830,2021.0,4.0,12224580200.0,670807000000.0,287066000000.0,168339000000.0,1097270000000.0,182423000000.0,993091000000.0,1347710000000.0,354620000000.0,0.041,786111134016.972,-0.273
015710,2021.0,4.0,2572664790.0,68494285215.0,17849336617.0,3914050348.0,92662745478.0,4311503107.0,124497000000.0,157590000000.0,33093308976.0,0.036,118155616256.0,0.035
015760,2021.0,4.0,812159000000.0,22050800000000.0,31732200000000.0,-5860140000000.0,60574800000000.0,-5229230000000.0,65311800000000.0,211109000000000.0,145797000000000.0,0.018,14187407160643.0,-0.076
016450,2021.0,4.0,22665702750.0,1122520000000.0,1026630000000.0,134682000000.0,2798900000000.0,75870159104.0,949352000000.0,2241270000000.0,1291920000000.0,0.026,296800324458.551,-0.141
017040,2021.0,4.0,650064225.0,112590000000.0,49125546455.0,2865250702.0,137093000000.0,5858897713.0,115135000000.0,169927000000.0,54791365737.0,0.043,111377641289.779,-0.3
017250,2021.0,4.0,0.0,35547119441.0,46379891501.0,-17832998396.0,50625242980.0,-17123936683.0,29392373347.0,82343585596.0,52951212249.0,0.043,28516592716.9925,-0.035
018120,2021.0,4.0,8933981400.0,61859856144.0,15423712925.0,11348953189.0,90344610305.0,9529144075.0,79193603690.0,94877084135.0,15683480445.0,0.011,202937333996.436,0.015
019010,2021.0,4.0,1206000000.0,138614000000.0,194487000000.0,2868271528.0,50929154965.0,44135390627.0,341325000000.0,627795000000.0,286470000000.0,0.036,105076046506.667,0.034
019540,2021.0,4.0,0.0,149944000000.0,264851000000.0,-5261187438.0,195847000000.0,-607781446.0,99791902505.0,381384000000.0,281592000000.0,0.039,45202657280.0,-0.246
019990,2021.0,4.0,470970850.0,22991610376.0,3233249185.0,1417520715.0,22574208001.0,1840227300.0,45002668286.0,51940476084.0,6937807798.0,0.083,105853543559.598,0.008
021650,2021.0,4.0,812504450.0,77340619197.0,53743180572.0,9100089379.0,172102000000.0,7531552116.0,74486027852.0,137540000000.0,63054331952.0,0.038,68263538688.0,-0.09
023160,2021.0,4.0,1293362100.0,234559000000.0,28727048930.0,13530787202.0,185148000000.0,18549460527.0,453081000000.0,505186000000.0,52105612740.0,0.037,287524909445.213,-0.034
023600,2021.0,4.0,1995973625.0,218951000000.0,102857000000.0,70234764724.0,534022000000.0,60161993732.0,492314000000.0,681795000000.0,189481000000.0,0.029,257911684450.214,0.215
023900,2021.0,4.0,2268000000.0,60029758312.0,25180797640.0,7241538375.0,127698000000.0,8900824729.0,161271000000.0,190010000000.0,28738882751.0,0.032,193409920772.142,-0.101
024840,2021.0,4.0,4821810.0,178405000000.0,97909609297.0,13520846480.0,683021000000.0,-715926658.0,100792000000.0,229352000000.0,128560000000.0,0.036,66377212524.606,-0.098
024890,2021.0,4.0,409225920.0,72075850528.0,56549488617.0,-8431253759.0,113339000000.0,-7003647550.0,71012021570.0,135833000000.0,64820560068.0,0.096,169740301614.324,-0.349
024940,2021.0,4.0,222467000.0,35831652286.0,8648962926.0,2296284646.0,58410347708.0,2107915761.0,44710791837.0,54011181048.0,9300389211.0,0.058,49049975901.0909,-0.273
025880,2021.0,4.0,315702700.0,51664367194.0,32643298316.0,4474868746.0,75742976488.0,4314930183.0,57251339344.0,95241596663.0,37990257319.0,0.053,54911592454.1873,0.02
030520,2021.0,4.0,0.0,360807000000.0,203912000000.0,43289598197.0,391670000000.0,4371304748.0,549717000000.0,846664000000.0,296947000000.0,0.066,641972469334.442,0.61
031510,2021.0,4.0,799500000.0,83567211719.0,94096514315.0,-332450200.0,112784000000.0,-12292207620.0,110368000000.0,211114000000.0,100746000000.0,0.037,65520041841.8395,-0.25
031980,2021.0,4.0,3913976000.0,126623000000.0,23242307233.0,22626646738.0,81623934759.0,46616689014.0,251539000000.0,305839000000.0,54300013379.0,0.05,385966592491.52,0.536
033160,2021.0,4.0,15389240229.0,265365000000.0,348283000000.0,108518000000.0,958026000000.0,118707000000.0,1025880000000.0,2184460000000.0,1158580000000.0,0.053,408227080378.182,-0.094
033290,2021.0,4.0,11092786510.0,281287000000.0,238839000000.0,92379183911.0,673980000000.0,65176698241.0,442895000000.0,1030960000000.0,588065000000.0,0.038,474520354816.0,-0.08
033500,2021.0,4.0,9288008800.0,178475000000.0,135108000000.0,30179089426.0,365039000000.0,26463866950.0,142042000000.0,294813000000.0,152771000000.0,0.033,344878940160.0,-0.059
033780,2021.0,4.0,595584000000.0,6255860000000.0,2063950000000.0,1338380000000.0,5228350000000.0,971759000000.0,9208860000000.0,11637300000000.0,2428410000000.0,0.011,10571971821568.0,0.04
033830,2021.0,4.0,945356500.0,78773231923.0,8447714221.0,4330542169.0,42842548188.0,4628244368.0,117200000000.0,126909000000.0,9708953292.0,0.114,139499935495.972,-0.607
035200,2021.0,4.0,430993200.0,27800243699.0,4027842609.0,2335457435.0,29564006703.0,2133333352.0,36271349187.0,40715939275.0,4444590088.0,0.049,62373035123.8946,-0.109
036190,2021.0,4.0,7677527000.0,165325000000.0,24514054740.0,25617281491.0,238745000000.0,29694835354.0,274386000000.0,307749000000.0,33363542996.0,0.024,191099648320.695,0.047
036530,2021.0,4.0,10244099400.0,1327470000000.0,412516000000.0,125567000000.0,1404070000000.0,151815000000.0,1780130000000.0,2372320000000.0,592194000000.0,0.024,286948212080.64,-0.034
036580,2021.0,4.0,3501883600.0,613831000000.0,760627000000.0,36128221585.0,1536860000000.0,2130933606.0,313959000000.0,1107610000000.0,793652000000.0,0.034,225142104880.566,-0.024
036630,2021.0,4.0,184573640.0,342400000000.0,90488802703.0,-7533739468.0,295683000000.0,32415147722.0,385723000000.0,515960000000.0,130237000000.0,0.04,252965023582.276,0.048
036800,2021.0,4.0,4312050120.0,684192000000.0,540076000000.0,46822537909.0,670455000000.0,39614831710.0,277660000000.0,820804000000.0,543144000000.0,0.032,295000211456.0,-0.182
036890,2021.0,4.0,3992858200.0,251850000000.0,180624000000.0,25292627399.0,438324000000.0,17081212132.0,168513000000.0,360754000000.0,192241000000.0,0.037,232691215924.449,-0.208
037330,2021.0,4.0,7671498229.0,175732000000.0,255501000000.0,11347945866.0,617204000000.0,7908490820.0,208478000000.0,496155000000.0,287677000000.0,0.037,131875058426.046,-0.085
037370,2021.0,4.0,66666667.0,36808706044.0,22303701121.0,7577496321.0,95693333644.0,4245281212.0,58655113788.0,145607000000.0,86951641886.0,0.068,116437060619.336,-0.299
